input_text,output_text,question_id,chinese_text,emotion_word,percentage,confidence
"If you are asked to analyze the emotion of this sentence: 那当然啦。. What is your confidence level that you will answer emotion word ""Relief""?",low,sample_00000227,那当然啦。,Relief,10.0,low
"If you are asked to analyze the emotion of this sentence: 那当然啦。. What is your confidence level that you will answer emotion word ""Certainty""?",low,sample_00000227,那当然啦。,Certainty,10.0,low
"If you are asked to analyze the emotion of this sentence: 那当然啦。. What is your confidence level that you will answer emotion word ""Sarcastic""?",low,sample_00000227,那当然啦。,Sarcastic,10.0,low
"If you are asked to analyze the emotion of this sentence: 不全是其实我们两个之间. What is your confidence level that you will answer emotion word ""Disappointment""?",high,samplenew3_00000455,不全是其实我们两个之间,Disappointment,90.0,high
"If you are asked to analyze the emotion of this sentence: 不全是其实我们两个之间. What is your confidence level that you will answer emotion word ""Confusion""?",high,samplenew3_00000455,不全是其实我们两个之间,Confusion,70.0,high
"If you are asked to analyze the emotion of this sentence: 不全是其实我们两个之间. What is your confidence level that you will answer emotion word ""Sadness""?",medium,samplenew3_00000455,不全是其实我们两个之间,Sadness,50.0,medium
"If you are asked to analyze the emotion of this sentence: 不全是其实我们两个之间. What is your confidence level that you will answer emotion word ""Longing""?",medium,samplenew3_00000455,不全是其实我们两个之间,Longing,50.0,medium
"If you are asked to analyze the emotion of this sentence: 不全是其实我们两个之间. What is your confidence level that you will answer emotion word ""Frustration""?",medium,samplenew3_00000455,不全是其实我们两个之间,Frustration,40.0,medium
"If you are asked to analyze the emotion of this sentence: 不全是其实我们两个之间. What is your confidence level that you will answer emotion word ""Regret""?",low,samplenew3_00000455,不全是其实我们两个之间,Regret,20.0,low
"If you are asked to analyze the emotion of this sentence: 不全是其实我们两个之间. What is your confidence level that you will answer emotion word ""Uncertainty""?",low,samplenew3_00000455,不全是其实我们两个之间,Uncertainty,20.0,low
"If you are asked to analyze the emotion of this sentence: 不全是其实我们两个之间. What is your confidence level that you will answer emotion word ""Worry""?",low,samplenew3_00000455,不全是其实我们两个之间,Worry,10.0,low
"If you are asked to analyze the emotion of this sentence: 不全是其实我们两个之间. What is your confidence level that you will answer emotion word ""Ambiguity""?",low,samplenew3_00000455,不全是其实我们两个之间,Ambiguity,10.0,low
"If you are asked to analyze the emotion of this sentence: 安迪，我觉得你状态不对啊。. What is your confidence level that you will answer emotion word ""Concern""?",high,sample_00000246,安迪，我觉得你状态不对啊。,Concern,100.0,high
"If you are asked to analyze the emotion of this sentence: 安迪，我觉得你状态不对啊。. What is your confidence level that you will answer emotion word ""Worry""?",high,sample_00000246,安迪，我觉得你状态不对啊。,Worry,90.0,high
"If you are asked to analyze the emotion of this sentence: 安迪，我觉得你状态不对啊。. What is your confidence level that you will answer emotion word ""Curiosity""?",low,sample_00000246,安迪，我觉得你状态不对啊。,Curiosity,20.0,low
"If you are asked to analyze the emotion of this sentence: 安迪，我觉得你状态不对啊。. What is your confidence level that you will answer emotion word ""Disappointment""?",low,sample_00000246,安迪，我觉得你状态不对啊。,Disappointment,10.0,low
"If you are asked to analyze the emotion of this sentence: 安迪，我觉得你状态不对啊。. What is your confidence level that you will answer emotion word ""Insecurity""?",low,sample_00000246,安迪，我觉得你状态不对啊。,Insecurity,10.0,low
"If you are asked to analyze the emotion of this sentence: 安迪，我觉得你状态不对啊。. What is your confidence level that you will answer emotion word ""Uncertainty""?",low,sample_00000246,安迪，我觉得你状态不对啊。,Uncertainty,10.0,low
"If you are asked to analyze the emotion of this sentence: 安迪，我觉得你状态不对啊。. What is your confidence level that you will answer emotion word ""Annoyance""?",low,sample_00000246,安迪，我觉得你状态不对啊。,Annoyance,10.0,low
"If you are asked to analyze the emotion of this sentence: 安迪，我觉得你状态不对啊。. What is your confidence level that you will answer emotion word ""Concerned""?",low,sample_00000246,安迪，我觉得你状态不对啊。,Concerned,10.0,low
"If you are asked to analyze the emotion of this sentence: 安迪，我觉得你状态不对啊。. What is your confidence level that you will answer emotion word ""Frustration""?",low,sample_00000246,安迪，我觉得你状态不对啊。,Frustration,10.0,low
"If you are asked to analyze the emotion of this sentence: 安迪，我觉得你状态不对啊。. What is your confidence level that you will answer emotion word ""Confusion""?",low,sample_00000246,安迪，我觉得你状态不对啊。,Confusion,10.0,low
"If you are asked to analyze the emotion of this sentence: . What is your confidence level that you will answer emotion word ""Chinese""?",high,sample_00000258,,Chinese,100.0,high
"If you are asked to analyze the emotion of this sentence: . What is your confidence level that you will answer emotion word ""Text""?",high,sample_00000258,,Text,100.0,high
"If you are asked to analyze the emotion of this sentence: . What is your confidence level that you will answer emotion word ""Provide""?",high,sample_00000258,,Provide,100.0,high
"If you are asked to analyze the emotion of this sentence: . What is your confidence level that you will answer emotion word ""Analyze""?",high,sample_00000258,,Analyze,100.0,high
"If you are asked to analyze the emotion of this sentence: . What is your confidence level that you will answer emotion word ""Please""?",high,sample_00000258,,Please,100.0,high
"If you are asked to analyze the emotion of this sentence: . What is your confidence level that you will answer emotion word ""And""?",high,sample_00000258,,And,100.0,high
"If you are asked to analyze the emotion of this sentence: . What is your confidence level that you will answer emotion word ""The""?",high,sample_00000258,,The,100.0,high
"If you are asked to analyze the emotion of this sentence: . What is your confidence level that you will answer emotion word ""Emotion""?",high,sample_00000258,,Emotion,80.0,high
"If you are asked to analyze the emotion of this sentence: . What is your confidence level that you will answer emotion word ""Separated""?",high,sample_00000258,,Separated,80.0,high
"If you are asked to analyze the emotion of this sentence: . What is your confidence level that you will answer emotion word ""Words""?",high,sample_00000258,,Words,80.0,high
"If you are asked to analyze the emotion of this sentence: . What is your confidence level that you will answer emotion word ""English""?",high,sample_00000258,,English,80.0,high
"If you are asked to analyze the emotion of this sentence: . What is your confidence level that you will answer emotion word ""Pipes""?",high,sample_00000258,,Pipes,80.0,high
"If you are asked to analyze the emotion of this sentence: . What is your confidence level that you will answer emotion word ""Emotions""?",high,sample_00000258,,Emotions,70.0,high
"If you are asked to analyze the emotion of this sentence: . What is your confidence level that you will answer emotion word ""Expressed""?",medium,sample_00000258,,Expressed,50.0,medium
"If you are asked to analyze the emotion of this sentence: . What is your confidence level that you will answer emotion word ""Respond""?",medium,sample_00000258,,Respond,40.0,medium
"If you are asked to analyze the emotion of this sentence: . What is your confidence level that you will answer emotion word ""List""?",medium,sample_00000258,,List,40.0,medium
"If you are asked to analyze the emotion of this sentence: . What is your confidence level that you will answer emotion word ""With""?",medium,sample_00000258,,With,40.0,medium
"If you are asked to analyze the emotion of this sentence: . What is your confidence level that you will answer emotion word ""Using""?",medium,sample_00000258,,Using,40.0,medium
"If you are asked to analyze the emotion of this sentence: . What is your confidence level that you will answer emotion word ""You""?",low,sample_00000258,,You,30.0,low
"If you are asked to analyze the emotion of this sentence: . What is your confidence level that you will answer emotion word ""For""?",low,sample_00000258,,For,20.0,low
"If you are asked to analyze the emotion of this sentence: . What is your confidence level that you will answer emotion word ""Present""?",low,sample_00000258,,Present,10.0,low
